pct,month_date,shooting_incidents,shots_fired_incidents,gun_violence_count
65,2018-03-01,0,0,0
65,2018-04-01,0,0,0
65,2018-05-01,0,0,0
65,2018-06-01,0,0,0
65,2018-07-01,0,0,0
65,2018-08-01,0,0,0
65,2018-09-01,0,0,0
65,2018-10-01,0,0,0
65,2018-11-01,0,0,0
65,2018-12-01,0,0,0
65,2019-01-01,0,0,0
65,2019-02-01,0,0,0
65,2019-03-01,0,0,0
65,2019-04-01,0,0,0
65,2019-05-01,0,0,0
65,2019-06-01,0,0,0
65,2019-07-01,0,0,0
65,2019-08-01,0,0,0
65,2019-09-01,0,0,0
65,2019-10-01,0,0,0
65,2019-11-01,0,0,0
65,2019-12-01,0,0,0
65,2020-01-01,0,0,0
65,2020-02-01,0,0,0
65,2020-03-01,0,0,0
65,2020-04-01,0,0,0
65,2020-05-01,0,0,0
65,2020-06-01,0,0,0
65,2020-07-01,0,0,0
65,2020-08-01,0,0,0
65,2020-09-01,0,0,0
65,2020-10-01,0,0,0
65,2020-11-01,0,0,0
65,2020-12-01,0,0,0
65,2021-01-01,0,0,0
65,2021-02-01,0,0,0
65,2021-03-01,0,0,0
65,2021-04-01,0,0,0
65,2021-05-01,0,0,0
65,2021-06-01,0,0,0
65,2021-07-01,0,0,0
65,2021-08-01,0,0,0
65,2021-09-01,0,0,0
65,2021-10-01,0,0,0
65,2021-11-01,0,0,0
65,2021-12-01,0,0,0
65,2022-01-01,0,0,0
65,2022-02-01,0,0,0
65,2022-03-01,0,0,0
65,2022-04-01,0,0,0
65,2022-05-01,0,0,0
65,2022-06-01,0,0,0
65,2022-07-01,0,0,0
65,2022-08-01,0,0,0
65,2022-09-01,0,0,0
65,2022-10-01,0,0,0
65,2022-11-01,0,0,0
65,2022-12-01,0,0,0
65,2023-01-01,0,0,0
65,2023-02-01,0,0,0
65,2023-03-01,0,0,0
65,2023-04-01,0,0,0
65,2023-05-01,0,0,0
65,2023-06-01,0,0,0
65,2023-07-01,0,0,0
65,2023-08-01,0,0,0
65,2023-09-01,0,0,0
65,2023-10-01,0,0,0
65,2023-11-01,0,0,0
65,2023-12-01,0,0,0
65,2024-01-01,0,0,0
65,2024-02-01,0,0,0
65,2024-03-01,0,0,0
65,2024-04-01,0,0,0
65,2024-05-01,0,0,0
65,2024-06-01,0,0,0
65,2024-07-01,0,0,0
65,2024-08-01,0,0,0
65,2024-09-01,0,0,0
65,2024-10-01,0,0,0
65,2024-11-01,0,0,0
65,2024-12-01,0,0,0
65,2025-01-01,0,0,0
65,2025-02-01,0,0,0
65,2025-03-01,0,0,0
65,2025-04-01,0,0,0
65,2025-05-01,0,0,0
65,2025-06-01,0,0,0
65,2025-07-01,0,0,0
65,2025-08-01,0,0,0
65,2025-09-01,0,0,0
65,2025-10-01,0,0,0
65,2025-11-01,0,0,0
65,2025-12-01,0,0,0
66,2018-01-01,0,0,0
66,2018-02-01,0,1,1
66,2018-03-01,0,0,0
66,2018-04-01,0,0,0
66,2018-05-01,1,1,2
66,2018-06-01,1,1,2
66,2018-07-01,0,0,0
66,2018-08-01,0,0,0
66,2018-09-01,0,0,0
66,2018-10-01,0,0,0
66,2018-11-01,0,1,1
66,2018-12-01,0,0,0
66,2019-01-01,0,0,0
66,2019-02-01,0,1,1
66,2019-03-01,0,0,0
66,2019-04-01,0,0,0
66,2019-05-01,0,0,0
66,2019-06-01,0,0,0
66,2019-07-01,0,0,0
66,2019-08-01,0,0,0
66,2019-09-01,0,0,0
66,2019-10-01,0,0,0
66,2019-11-01,0,0,0
66,2019-12-01,0,0,0
66,2020-01-01,0,0,0
66,2020-02-01,0,0,0
66,2020-03-01,0,0,0
66,2020-04-01,0,0,0
66,2020-05-01,0,0,0
66,2020-06-01,0,0,0
66,2020-07-01,0,0,0
66,2020-08-01,0,0,0
66,2020-09-01,0,0,0
66,2020-10-01,0,0,0
66,2020-11-01,0,0,0
66,2020-12-01,3,1,4
66,2021-01-01,0,0,0
66,2021-02-01,0,0,0
66,2021-03-01,0,0,0
66,2021-04-01,0,1,1
66,2021-05-01,0,1,1
66,2021-06-01,1,2,3
66,2021-07-01,0,0,0
66,2021-08-01,0,0,0
66,2021-09-01,0,0,0
66,2021-10-01,0,0,0
66,2021-11-01,0,0,0
66,2021-12-01,0,0,0
66,2022-01-01,0,1,1
66,2022-02-01,0,0,0
66,2022-03-01,0,0,0
66,2022-04-01,0,0,0
66,2022-05-01,1,1,2
66,2022-06-01,0,0,0
66,2022-07-01,0,0,0
66,2022-08-01,0,2,2
66,2022-09-01,0,1,1
66,2022-10-01,1,1,2
66,2022-11-01,0,0,0
66,2022-12-01,1,0,1
66,2023-01-01,0,0,0
66,2023-02-01,0,1,1
66,2023-03-01,1,1,2
66,2023-04-01,1,1,2
66,2023-05-01,0,0,0
66,2023-06-01,1,1,2
66,2023-07-01,1,0,1
66,2023-08-01,0,0,0
66,2023-09-01,0,1,1
66,2023-10-01,1,2,3
66,2023-11-01,1,0,1
66,2023-12-01,0,0,0
66,2024-01-01,0,0,0
66,2024-02-01,0,0,0
66,2024-03-01,0,0,0
66,2024-04-01,0,0,0
66,2024-05-01,0,0,0
66,2024-06-01,0,0,0
66,2024-07-01,0,1,1
66,2024-08-01,0,1,1
66,2024-09-01,0,2,2
66,2024-10-01,0,2,2
66,2024-11-01,0,0,0
66,2024-12-01,0,0,0
66,2025-01-01,0,2,2
66,2025-02-01,0,0,0
66,2025-03-01,0,1,1
66,2025-04-01,0,2,2
66,2025-05-01,0,0,0
66,2025-06-01,0,1,1
66,2025-07-01,0,0,0
66,2025-08-01,0,0,0
66,2025-09-01,0,0,0
66,2025-10-01,0,0,0
66,2025-11-01,0,0,0
66,2025-12-01,0,0,0
67,2018-01-01,0,7,7
67,2018-02-01,5,8,13
67,2018-03-01,3,3,6
67,2018-04-01,6,12,18
67,2018-05-01,3,4,7
67,2018-06-01,2,6,8
67,2018-07-01,6,10,16
67,2018-08-01,4,9,13
67,2018-09-01,6,9,15
67,2018-10-01,2,10,12
67,2018-11-01,0,3,3
67,2018-12-01,2,6,8
67,2019-01-01,0,5,5
67,2019-02-01,2,2,4
67,2019-03-01,0,4,4
67,2019-04-01,4,5,9
67,2019-05-01,5,14,19
67,2019-06-01,0,4,4
67,2019-07-01,4,10,14
67,2019-08-01,3,7,10
67,2019-09-01,4,4,8
67,2019-10-01,2,6,8
67,2019-11-01,0,6,6
67,2019-12-01,5,5,10
67,2020-01-01,2,4,6
67,2020-02-01,1,3,4
67,2020-03-01,2,6,8
67,2020-04-01,3,8,11
67,2020-05-01,6,13,19
67,2020-06-01,8,19,27
67,2020-07-01,4,22,26
67,2020-08-01,14,36,50
67,2020-09-01,3,16,19
67,2020-10-01,7,22,29
67,2020-11-01,8,14,22
67,2020-12-01,2,10,12
67,2021-01-01,0,14,14
67,2021-02-01,2,7,9
67,2021-03-01,4,10,14
67,2021-04-01,3,14,17
67,2021-05-01,11,15,26
67,2021-06-01,6,13,19
67,2021-07-01,8,12,20
67,2021-08-01,4,14,18
67,2021-09-01,4,15,19
67,2021-10-01,3,8,11
67,2021-11-01,5,16,21
67,2021-12-01,5,5,10
67,2022-01-01,4,16,20
67,2022-02-01,1,4,5
67,2022-03-01,5,8,13
67,2022-04-01,2,7,9
67,2022-05-01,3,8,11
67,2022-06-01,1,12,13
67,2022-07-01,7,7,14
67,2022-08-01,3,9,12
67,2022-09-01,7,7,14
67,2022-10-01,6,15,21
67,2022-11-01,1,5,6
67,2022-12-01,1,8,9
67,2023-01-01,4,10,14
67,2023-02-01,2,5,7
67,2023-03-01,3,6,9
67,2023-04-01,3,6,9
67,2023-05-01,4,8,12
67,2023-06-01,3,5,8
67,2023-07-01,6,9,15
67,2023-08-01,2,10,12
67,2023-09-01,2,6,8
67,2023-10-01,2,8,10
67,2023-11-01,2,5,7
67,2023-12-01,2,5,7
67,2024-01-01,1,6,7
67,2024-02-01,0,6,6
67,2024-03-01,3,3,6
67,2024-04-01,5,11,16
67,2024-05-01,2,9,11
67,2024-06-01,6,6,12
67,2024-07-01,2,2,4
67,2024-08-01,2,4,6
67,2024-09-01,1,3,4
67,2024-10-01,1,2,3
67,2024-11-01,2,8,10
67,2024-12-01,3,10,13
67,2025-01-01,3,7,10
67,2025-02-01,2,4,6
67,2025-03-01,1,8,9
67,2025-04-01,5,7,12
67,2025-05-01,3,7,10
67,2025-06-01,3,8,11
67,2025-07-01,3,4,7
67,2025-08-01,4,4,8
67,2025-09-01,2,9,11
67,2025-10-01,0,4,4
67,2025-11-01,3,2,5
67,2025-12-01,0,2,2
68,2018-01-01,0,0,0
68,2018-02-01,0,2,2
68,2018-03-01,0,0,0
68,2018-04-01,1,0,1
68,2018-05-01,0,0,0
68,2018-06-01,0,0,0
68,2018-07-01,0,0,0
68,2018-08-01,0,0,0
68,2018-09-01,0,0,0
68,2018-10-01,0,0,0
68,2018-11-01,0,0,0
68,2018-12-01,0,0,0
68,2019-01-01,0,1,1
68,2019-02-01,0,0,0
68,2019-03-01,0,0,0
68,2019-04-01,0,0,0
68,2019-05-01,0,0,0
68,2019-06-01,0,0,0
68,2019-07-01,0,0,0
68,2019-08-01,0,0,0
68,2019-09-01,0,0,0
68,2019-10-01,0,0,0
68,2019-11-01,0,0,0
68,2019-12-01,0,0,0
68,2020-01-01,0,0,0
68,2020-02-01,0,2,2
68,2020-03-01,0,0,0
68,2020-04-01,0,1,1
68,2020-05-01,0,0,0
68,2020-06-01,0,0,0
68,2020-07-01,0,0,0
68,2020-08-01,0,0,0
68,2020-09-01,2,0,2
68,2020-10-01,0,1,1
68,2020-11-01,0,0,0
68,2020-12-01,0,0,0
68,2021-01-01,0,0,0
68,2021-02-01,0,0,0
68,2021-03-01,0,0,0
68,2021-04-01,0,0,0
68,2021-05-01,0,0,0
68,2021-06-01,0,0,0
68,2021-07-01,0,1,1
68,2021-08-01,0,0,0
68,2021-09-01,0,1,1
68,2021-10-01,0,1,1
68,2021-11-01,0,0,0
68,2021-12-01,1,3,4
68,2022-01-01,0,0,0
68,2022-02-01,0,0,0
68,2022-03-01,1,2,3
68,2022-04-01,1,1,2
68,2022-05-01,0,0,0
68,2022-06-01,0,0,0
68,2022-07-01,1,1,2
68,2022-08-01,1,2,3
68,2022-09-01,0,0,0
68,2022-10-01,0,0,0
68,2022-11-01,0,0,0
68,2022-12-01,0,0,0
68,2023-01-01,0,1,1
68,2023-02-01,0,1,1
68,2023-03-01,0,0,0
68,2023-04-01,0,1,1
68,2023-05-01,0,0,0
68,2023-06-01,2,0,2
68,2023-07-01,0,0,0
68,2023-08-01,1,0,1
68,2023-09-01,0,0,0
68,2023-10-01,0,1,1
68,2023-11-01,0,0,0
68,2023-12-01,0,0,0
68,2024-01-01,0,1,1
68,2024-02-01,0,0,0
68,2024-03-01,0,0,0
68,2024-04-01,0,0,0
68,2024-05-01,0,0,0
68,2024-06-01,0,1,1
68,2024-07-01,0,0,0
68,2024-08-01,0,1,1
68,2024-09-01,0,0,0
68,2024-10-01,0,0,0
68,2024-11-01,0,1,1
68,2024-12-01,0,0,0
68,2025-01-01,0,1,1
68,2025-02-01,0,0,0
68,2025-03-01,0,0,0
68,2025-04-01,0,0,0
68,2025-05-01,0,0,0
68,2025-06-01,0,0,0
68,2025-07-01,0,0,0
68,2025-08-01,0,0,0
68,2025-09-01,0,0,0
68,2025-10-01,0,0,0
68,2025-11-01,0,0,0
68,2025-12-01,0,0,0
69,2018-01-01,1,0,1
69,2018-02-01,1,1,2
69,2018-03-01,1,1,2
69,2018-04-01,1,2,3
69,2018-05-01,2,2,4
69,2018-06-01,2,1,3
69,2018-07-01,0,2,2
69,2018-08-01,0,1,1
69,2018-09-01,0,3,3
69,2018-10-01,2,2,4
69,2018-11-01,2,1,3
69,2018-12-01,2,3,5
69,2019-01-01,1,5,6
69,2019-02-01,0,2,2
69,2019-03-01,0,1,1
69,2019-04-01,0,2,2
69,2019-05-01,1,3,4
69,2019-06-01,1,6,7
69,2019-07-01,3,7,10
69,2019-08-01,0,6,6
69,2019-09-01,1,4,5
69,2019-10-01,1,2,3
69,2019-11-01,2,5,7
69,2019-12-01,0,4,4
69,2020-01-01,1,2,3
69,2020-02-01,0,4,4
69,2020-03-01,1,5,6
69,2020-04-01,1,3,4
69,2020-05-01,2,2,4
69,2020-06-01,2,3,5
69,2020-07-01,13,18,31
69,2020-08-01,9,18,27
69,2020-09-01,1,6,7
69,2020-10-01,4,10,14
69,2020-11-01,4,13,17
69,2020-12-01,1,5,6
69,2021-01-01,3,7,10
69,2021-02-01,2,2,4
69,2021-03-01,2,6,8
69,2021-04-01,2,12,14
69,2021-05-01,1,7,8
69,2021-06-01,1,10,11
69,2021-07-01,3,4,7
69,2021-08-01,4,7,11
69,2021-09-01,2,10,12
69,2021-10-01,2,14,16
69,2021-11-01,0,6,6
69,2021-12-01,3,3,6
69,2022-01-01,3,9,12
69,2022-02-01,2,5,7
69,2022-03-01,2,4,6
69,2022-04-01,3,7,10
69,2022-05-01,1,5,6
69,2022-06-01,2,5,7
69,2022-07-01,2,6,8
69,2022-08-01,3,6,9
69,2022-09-01,0,2,2
69,2022-10-01,1,4,5
69,2022-11-01,1,10,11
69,2022-12-01,0,4,4
69,2023-01-01,2,4,6
69,2023-02-01,2,3,5
69,2023-03-01,0,4,4
69,2023-04-01,3,7,10
69,2023-05-01,1,3,4
69,2023-06-01,0,2,2
69,2023-07-01,3,6,9
69,2023-08-01,1,3,4
69,2023-09-01,1,2,3
69,2023-10-01,1,3,4
69,2023-11-01,1,3,4
69,2023-12-01,3,4,7
69,2024-01-01,1,3,4
69,2024-02-01,1,3,4
69,2024-03-01,2,1,3
69,2024-04-01,1,2,3
69,2024-05-01,1,2,3
69,2024-06-01,2,6,8
69,2024-07-01,1,1,2
69,2024-08-01,2,2,4
69,2024-09-01,2,2,4
69,2024-10-01,2,4,6
69,2024-11-01,0,5,5
69,2024-12-01,2,5,7
69,2025-01-01,1,2,3
69,2025-02-01,0,2,2
69,2025-03-01,2,4,6
69,2025-04-01,0,2,2
69,2025-05-01,1,4,5
69,2025-06-01,2,4,6
69,2025-07-01,1,4,5
69,2025-08-01,0,1,1
69,2025-09-01,2,3,5
69,2025-10-01,2,7,9
69,2025-11-01,0,6,6
69,2025-12-01,0,1,1
70,2018-01-01,1,1,2
70,2018-02-01,2,1,3
70,2018-03-01,2,0,2
70,2018-04-01,3,7,10
70,2018-05-01,0,1,1
70,2018-06-01,1,3,4
70,2018-07-01,1,1,2
70,2018-08-01,0,0,0
70,2018-09-01,0,1,1
70,2018-10-01,3,2,5
70,2018-11-01,3,2,5
70,2018-12-01,1,1,2
70,2019-01-01,1,0,1
70,2019-02-01,1,1,2
70,2019-03-01,1,1,2
70,2019-04-01,0,3,3
70,2019-05-01,1,1,2
70,2019-06-01,2,4,6
70,2019-07-01,0,0,0
70,2019-08-01,0,3,3
70,2019-09-01,2,2,4
70,2019-10-01,0,2,2
70,2019-11-01,0,2,2
70,2019-12-01,2,4,6
70,2020-01-01,0,2,2
70,2020-02-01,0,1,1
70,2020-03-01,1,2,3
70,2020-04-01,0,1,1
70,2020-05-01,2,2,4
70,2020-06-01,3,7,10
70,2020-07-01,5,7,12
70,2020-08-01,11,14,25
70,2020-09-01,2,6,8
70,2020-10-01,1,4,5
70,2020-11-01,4,8,12
70,2020-12-01,4,8,12
70,2021-01-01,0,1,1
70,2021-02-01,1,1,2
70,2021-03-01,4,8,12
70,2021-04-01,3,5,8
70,2021-05-01,1,2,3
70,2021-06-01,0,3,3
70,2021-07-01,2,7,9
70,2021-08-01,1,5,6
70,2021-09-01,0,1,1
70,2021-10-01,2,5,7
70,2021-11-01,0,2,2
70,2021-12-01,2,1,3
70,2022-01-01,1,3,4
70,2022-02-01,1,2,3
70,2022-03-01,1,4,5
70,2022-04-01,1,4,5
70,2022-05-01,1,1,2
70,2022-06-01,1,2,3
70,2022-07-01,1,2,3
70,2022-08-01,2,5,7
70,2022-09-01,1,0,1
70,2022-10-01,2,0,2
70,2022-11-01,1,2,3
70,2022-12-01,1,2,3
70,2023-01-01,0,3,3
70,2023-02-01,1,3,4
70,2023-03-01,1,0,1
70,2023-04-01,1,4,5
70,2023-05-01,1,2,3
70,2023-06-01,2,1,3
70,2023-07-01,2,1,3
70,2023-08-01,0,3,3
70,2023-09-01,0,1,1
70,2023-10-01,2,2,4
70,2023-11-01,1,1,2
70,2023-12-01,3,2,5
70,2024-01-01,0,3,3
70,2024-02-01,0,1,1
70,2024-03-01,0,1,1
70,2024-04-01,1,4,5
70,2024-05-01,2,2,4
70,2024-06-01,1,2,3
70,2024-07-01,3,1,4
70,2024-08-01,1,3,4
70,2024-09-01,0,3,3
70,2024-10-01,1,0,1
70,2024-11-01,1,1,2
70,2024-12-01,0,3,3
70,2025-01-01,0,0,0
70,2025-02-01,1,0,1
70,2025-03-01,1,2,3
70,2025-04-01,1,2,3
70,2025-05-01,0,1,1
70,2025-06-01,0,3,3
70,2025-07-01,1,3,4
70,2025-08-01,1,1,2
70,2025-09-01,2,0,2
70,2025-10-01,2,3,5
70,2025-11-01,2,0,2
70,2025-12-01,1,1,2
71,2018-01-01,1,5,6
71,2018-02-01,1,1,2
71,2018-03-01,0,0,0
71,2018-04-01,3,2,5
71,2018-05-01,2,5,7
71,2018-06-01,4,5,9
71,2018-07-01,3,3,6
71,2018-08-01,2,2,4
71,2018-09-01,3,2,5
71,2018-10-01,1,1,2
71,2018-11-01,2,2,4
71,2018-12-01,1,2,3
71,2019-01-01,0,1,1
71,2019-02-01,0,1,1
71,2019-03-01,1,3,4
71,2019-04-01,2,1,3
71,2019-05-01,1,0,1
71,2019-06-01,1,7,8
71,2019-07-01,3,7,10
71,2019-08-01,1,4,5
71,2019-09-01,1,2,3
71,2019-10-01,1,3,4
71,2019-11-01,1,5,6
71,2019-12-01,1,2,3
71,2020-01-01,0,2,2
71,2020-02-01,1,2,3
71,2020-03-01,1,7,8
71,2020-04-01,0,0,0
71,2020-05-01,2,4,6
71,2020-06-01,8,10,18
71,2020-07-01,5,7,12
71,2020-08-01,3,15,18
71,2020-09-01,3,6,9
71,2020-10-01,2,4,6
71,2020-11-01,2,4,6
71,2020-12-01,2,4,6
71,2021-01-01,0,1,1
71,2021-02-01,1,2,3
71,2021-03-01,3,5,8
71,2021-04-01,3,3,6
71,2021-05-01,5,11,16
71,2021-06-01,2,2,4
71,2021-07-01,1,1,2
71,2021-08-01,1,5,6
71,2021-09-01,2,3,5
71,2021-10-01,2,4,6
71,2021-11-01,4,2,6
71,2021-12-01,3,6,9
71,2022-01-01,6,9,15
71,2022-02-01,0,3,3
71,2022-03-01,0,1,1
71,2022-04-01,1,4,5
71,2022-05-01,0,3,3
71,2022-06-01,2,4,6
71,2022-07-01,6,9,15
71,2022-08-01,0,4,4
71,2022-09-01,0,3,3
71,2022-10-01,4,2,6
71,2022-11-01,1,4,5
71,2022-12-01,0,2,2
71,2023-01-01,0,2,2
71,2023-02-01,1,1,2
71,2023-03-01,2,2,4
71,2023-04-01,1,2,3
71,2023-05-01,1,3,4
71,2023-06-01,0,3,3
71,2023-07-01,2,5,7
71,2023-08-01,2,4,6
71,2023-09-01,2,1,3
71,2023-10-01,1,1,2
71,2023-11-01,1,2,3
71,2023-12-01,1,2,3
71,2024-01-01,3,3,6
71,2024-02-01,1,0,1
71,2024-03-01,0,2,2
71,2024-04-01,0,2,2
71,2024-05-01,1,3,4
71,2024-06-01,0,2,2
71,2024-07-01,2,5,7
71,2024-08-01,2,3,5
71,2024-09-01,0,2,2
71,2024-10-01,0,2,2
71,2024-11-01,2,3,5
71,2024-12-01,1,2,3
71,2025-01-01,1,2,3
71,2025-02-01,0,2,2
71,2025-03-01,0,1,1
71,2025-04-01,0,2,2
71,2025-05-01,1,1,2
71,2025-06-01,1,5,6
71,2025-07-01,0,1,1
71,2025-08-01,1,2,3
71,2025-09-01,4,1,5
71,2025-10-01,0,0,0
71,2025-11-01,2,0,2
71,2025-12-01,1,1,2
72,2018-01-01,1,0,1
72,2018-02-01,0,0,0
72,2018-03-01,0,0,0
72,2018-04-01,0,0,0
72,2018-05-01,0,1,1
72,2018-06-01,0,0,0
72,2018-07-01,0,0,0
72,2018-08-01,0,0,0
72,2018-09-01,0,0,0
72,2018-10-01,0,0,0
72,2018-11-01,0,0,0
72,2018-12-01,0,0,0
72,2019-01-01,0,1,1
72,2019-02-01,0,0,0
72,2019-03-01,0,0,0
72,2019-04-01,0,0,0
72,2019-05-01,0,1,1
72,2019-06-01,1,0,1
72,2019-07-01,0,0,0
72,2019-08-01,1,1,2
72,2019-09-01,0,0,0
72,2019-10-01,0,0,0
72,2019-11-01,2,1,3
72,2019-12-01,0,0,0
72,2020-01-01,3,2,5
72,2020-02-01,0,0,0
72,2020-03-01,1,0,1
72,2020-04-01,0,1,1
72,2020-05-01,0,0,0
72,2020-06-01,2,1,3
72,2020-07-01,1,1,2
72,2020-08-01,0,1,1
72,2020-09-01,2,2,4
72,2020-10-01,0,0,0
72,2020-11-01,1,2,3
72,2020-12-01,0,1,1
72,2021-01-01,1,1,2
72,2021-02-01,0,0,0
72,2021-03-01,0,1,1
72,2021-04-01,0,0,0
72,2021-05-01,0,0,0
72,2021-06-01,3,3,6
72,2021-07-01,1,1,2
72,2021-08-01,0,0,0
72,2021-09-01,0,0,0
72,2021-10-01,1,0,1
72,2021-11-01,1,3,4
72,2021-12-01,0,1,1
72,2022-01-01,1,2,3
72,2022-02-01,0,1,1
72,2022-03-01,0,0,0
72,2022-04-01,1,3,4
72,2022-05-01,0,1,1
72,2022-06-01,0,1,1
72,2022-07-01,0,0,0
72,2022-08-01,0,0,0
72,2022-09-01,1,1,2
72,2022-10-01,0,1,1
72,2022-11-01,0,2,2
72,2022-12-01,0,0,0
72,2023-01-01,1,0,1
72,2023-02-01,1,2,3
72,2023-03-01,2,1,3
72,2023-04-01,0,1,1
72,2023-05-01,0,0,0
72,2023-06-01,1,0,1
72,2023-07-01,1,2,3
72,2023-08-01,0,2,2
72,2023-09-01,1,0,1
72,2023-10-01,0,1,1
72,2023-11-01,0,0,0
72,2023-12-01,0,0,0
72,2024-01-01,1,0,1
72,2024-02-01,1,0,1
72,2024-03-01,0,1,1
72,2024-04-01,0,2,2
72,2024-05-01,0,1,1
72,2024-06-01,0,0,0
72,2024-07-01,0,1,1
72,2024-08-01,0,2,2
72,2024-09-01,0,0,0
72,2024-10-01,0,0,0
72,2024-11-01,0,0,0
72,2024-12-01,0,0,0
72,2025-01-01,0,0,0
72,2025-02-01,0,0,0
72,2025-03-01,0,0,0
72,2025-04-01,0,0,0
72,2025-05-01,0,0,0
72,2025-06-01,0,0,0
72,2025-07-01,0,0,0
72,2025-08-01,3,1,4
72,2025-09-01,0,0,0
72,2025-10-01,0,0,0
72,2025-11-01,1,0,1
72,2025-12-01,0,0,0
73,2018-01-01,1,5,6
73,2018-02-01,0,5,5
73,2018-03-01,6,5,11
73,2018-04-01,2,10,12
73,2018-05-01,7,11,18
73,2018-06-01,4,10,14
73,2018-07-01,5,4,9
73,2018-08-01,4,9,13
73,2018-09-01,6,4,10
73,2018-10-01,2,9,11
73,2018-11-01,6,9,15
73,2018-12-01,4,6,10
73,2019-01-01,2,4,6
73,2019-02-01,1,5,6
73,2019-03-01,2,6,8
73,2019-04-01,1,5,6
73,2019-05-01,0,3,3
73,2019-06-01,7,9,16
73,2019-07-01,5,9,14
73,2019-08-01,7,8,15
73,2019-09-01,2,6,8
73,2019-10-01,3,7,10
73,2019-11-01,0,3,3
73,2019-12-01,4,3,7
73,2020-01-01,2,5,7
73,2020-02-01,1,2,3
73,2020-03-01,4,9,13
73,2020-04-01,4,4,8
73,2020-05-01,5,10,15
73,2020-06-01,15,13,28
73,2020-07-01,20,33,53
73,2020-08-01,17,32,49
73,2020-09-01,10,19,29
73,2020-10-01,7,14,21
73,2020-11-01,5,11,16
73,2020-12-01,6,10,16
73,2021-01-01,3,5,8
73,2021-02-01,5,5,10
73,2021-03-01,5,16,21
73,2021-04-01,5,17,22
73,2021-05-01,8,26,34
73,2021-06-01,7,10,17
73,2021-07-01,5,5,10
73,2021-08-01,9,14,23
73,2021-09-01,6,15,21
73,2021-10-01,11,16,27
73,2021-11-01,7,19,26
73,2021-12-01,8,12,20
73,2022-01-01,2,6,8
73,2022-02-01,6,16,22
73,2022-03-01,6,11,17
73,2022-04-01,3,11,14
73,2022-05-01,6,8,14
73,2022-06-01,6,13,19
73,2022-07-01,12,22,34
73,2022-08-01,5,12,17
73,2022-09-01,6,8,14
73,2022-10-01,5,12,17
73,2022-11-01,1,13,14
73,2022-12-01,5,4,9
73,2023-01-01,6,6,12
73,2023-02-01,0,4,4
73,2023-03-01,4,6,10
73,2023-04-01,2,9,11
73,2023-05-01,4,6,10
73,2023-06-01,2,4,6
73,2023-07-01,8,10,18
73,2023-08-01,4,15,19
73,2023-09-01,0,7,7
73,2023-10-01,7,12,19
73,2023-11-01,3,9,12
73,2023-12-01,4,8,12
73,2024-01-01,7,11,18
73,2024-02-01,2,8,10
73,2024-03-01,4,4,8
73,2024-04-01,3,13,16
73,2024-05-01,8,8,16
73,2024-06-01,7,14,21
73,2024-07-01,2,9,11
73,2024-08-01,3,14,17
73,2024-09-01,4,2,6
73,2024-10-01,2,1,3
73,2024-11-01,2,7,9
73,2024-12-01,6,10,16
73,2025-01-01,1,4,5
73,2025-02-01,3,2,5
73,2025-03-01,3,5,8
73,2025-04-01,3,11,14
73,2025-05-01,2,10,12
73,2025-06-01,6,5,11
73,2025-07-01,1,7,8
73,2025-08-01,3,7,10
73,2025-09-01,1,5,6
73,2025-10-01,2,5,7
73,2025-11-01,4,5,9
73,2025-12-01,5,0,5
74,2018-01-01,0,0,0
74,2018-02-01,0,0,0
74,2018-03-01,0,0,0
74,2018-04-01,0,0,0
74,2018-05-01,0,0,0
74,2018-06-01,0,0,0
74,2018-07-01,0,0,0
74,2018-08-01,0,0,0
74,2018-09-01,0,0,0
74,2018-10-01,0,0,0
74,2018-11-01,0,0,0
74,2018-12-01,0,0,0
74,2019-01-01,0,0,0
74,2019-02-01,0,0,0
74,2019-03-01,0,0,0
74,2019-04-01,0,0,0
74,2019-05-01,0,0,0
74,2019-06-01,0,0,0
74,2019-07-01,0,0,0
74,2019-08-01,0,0,0
74,2019-09-01,0,0,0
74,2019-10-01,0,0,0
74,2019-11-01,0,0,0
74,2019-12-01,0,0,0
74,2020-01-01,0,0,0
74,2020-02-01,0,0,0
74,2020-03-01,0,0,0
74,2020-04-01,0,0,0
74,2020-05-01,0,0,0
74,2020-06-01,0,0,0
74,2020-07-01,0,0,0
74,2020-08-01,0,0,0
74,2020-09-01,0,0,0
74,2020-10-01,0,0,0
74,2020-11-01,0,0,0
74,2020-12-01,0,0,0
74,2021-01-01,0,0,0
74,2021-02-01,0,0,0
74,2021-03-01,0,0,0
74,2021-04-01,0,0,0
74,2021-05-01,0,0,0
74,2021-06-01,0,0,0
74,2021-07-01,0,0,0
74,2021-08-01,0,0,0
74,2021-09-01,0,0,0
74,2021-10-01,0,0,0
74,2021-11-01,0,0,0
74,2021-12-01,0,0,0
74,2022-01-01,0,0,0
74,2022-02-01,0,0,0
74,2022-03-01,0,0,0
74,2022-04-01,0,0,0
74,2022-05-01,0,0,0
74,2022-06-01,0,0,0
74,2022-07-01,0,0,0
74,2022-08-01,0,0,0
74,2022-09-01,0,0,0
74,2022-10-01,0,0,0
74,2022-11-01,0,0,0
74,2022-12-01,0,0,0
74,2023-01-01,0,0,0
74,2023-02-01,0,0,0
74,2023-03-01,0,0,0
74,2023-04-01,0,0,0
74,2023-05-01,0,0,0
74,2023-06-01,0,0,0
74,2023-07-01,0,0,0
74,2023-08-01,0,0,0
74,2023-09-01,0,0,0
